sa2_code,sa2_name,state,sa4_name,composite_score_final,v9_national_rank,high_pressure_v9,urban_renewal_score,years_of_growth
211051280,Montrose,VIC,Melbourne - Outer East,1.2145523960739204,2113,0,0.008037242225666884,13
113011257,Griffith Surrounds,NSW,Riverina,1.20743148137609,2114,0,0.026121286443999685,6
113021261,Tumut,NSW,Riverina,1.2007249463333085,2115,0,0.03068683049779458,11
217011423,Southern Grampians,VIC,Warrnambool and South West,1.1955478257632042,2116,0,0.02293591318044976,8
209041221,Mill Park - South,VIC,Melbourne - North East,1.191640663740736,2117,0,0.2636597959222685,4
509031246,Brookton,WA,Western Australia - Wheat Belt,1.190667561443878,2118,0,0.020465113571857194,8
701041044,Woodroffe,NT,Darwin,1.1899869862142067,2119,0,0.0011547005383792518,10
124041467,Windsor - Bligh Park,NSW,Sydney - Outer West and Blue Mountains,1.186911899252992,2120,0,0.04463428467000824,7
406011132,Le Hunte - Elliston,SA,South Australia - Outback,1.1823615982790303,2121,0,0.01905610614590826,8
308051536,Kin Kora - Sun Valley,QLD,Central Queensland,1.1804700364686231,2122,0,0.0024106836025229593,12
128021533,Heathcote - Waterfall,NSW,Sydney - Sutherland,1.1763387792183426,2123,0,0.018303850766906687,11
205021085,Orbost,VIC,Latrobe - Gippsland,1.176066768592395,2124,0,0.04902242183737219,7
511041292,Northampton - Mullewa - Greenough,WA,Western Australia - Outback (South),1.1737826502137476,2125,0,0.044824902818391014,7
801081096,Stirling,ACT,Australian Capital Territory,1.170946040640978,2126,0,0.0011547005383792518,12
128021535,Menai - Lucas Heights - Woronora,NSW,Sydney - Sutherland,1.1703150929525723,2127,0,0.06047492256412092,8
318021476,Gulliver - Currajong - Vincent,QLD,Townsville,1.160707125285253,2128,0,0.014214550253664318,7
114011275,Ettrema - Sassafras - Budawang,NSW,Southern Highlands and Shoalhaven,1.1594257210967327,2129,0,0.0,14
604031094,North West,TAS,West and North West,1.1587045217126297,2130,0,0.01008257569495584,12
603011065,Central Highlands,TAS,South East,1.153791696062182,2131,0,0.013629183877607752,13
509011230,Katanning,WA,Western Australia - Wheat Belt,1.1506187199227376,2132,0,0.01403094810203242,10
119011355,Chullora,NSW,Sydney - Inner South West,1.1481165665971313,2133,0,0.005821367205045919,11
801041044,Harrison,ACT,Australian Capital Territory,1.1405392598285933,2134,0,0.0,18
702011052,Sandover - Plenty,NT,Northern Territory - Outback,1.1390669313596518,2135,0,0.013732605105104316,10
801091107,O`Malley,ACT,Australian Capital Territory,1.1344736898787922,2136,0,0.005821367205045919,12
211051282,Mount Dandenong - Olinda,VIC,Melbourne - Outer East,1.1252869430400225,2137,0,0.008598639455782311,12
801011023,Page,ACT,Australian Capital Territory,1.1231248915536978,2138,0,0.028987613248707418,14
216011408,Lockington - Gunbower,VIC,Shepparton,1.1229229995565688,2139,0,0.017911111111111107,9
601031019,Moonah,TAS,Hobart,1.1186953925705196,2140,0,0.00618327814509025,16
402021033,One Tree Hill,SA,Adelaide - North,1.115875680877798,2141,0,0.009705640646055102,9
302031036,Brisbane Airport,QLD,Brisbane - North,1.1088737811091534,2142,0,0.0,12
701021024,Moil,NT,Darwin,1.1067211092422196,2143,0,0.005821367205045919,11
801081091,Chapman,ACT,Australian Capital Territory,1.1063423707157076,2144,0,0.009991996797437437,11
801011013,Hawker,ACT,Australian Capital Territory,1.105108801451444,2145,0,0.006500000000000001,10
127021521,Wetherill Park Industrial,NSW,Sydney - South West,1.1039313974353664,2146,0,0.0,13
109031182,Deniliquin,NSW,Murray,1.0965019705073813,2147,0,0.04010526315789473,8
212031457,Narre Warren South - East,VIC,Melbourne - South East,1.094772512295743,2148,0,0.009642734410091837,15
604031093,King Island,TAS,West and North West,1.0906000473257074,2149,0,0.007027525231651947,9
407031169,The Coorong,SA,South Australia - South East,1.0890209976885936,2150,0,0.046375325049647455,7
318021479,Hyde Park - Pimlico,QLD,Townsville,1.088565405173649,2151,0,0.02219742891403376,9
702031060,Tiwi Islands,NT,Northern Territory - Outback,1.0877130556056827,2152,0,0.0,12
113021262,Tumut Surrounds,NSW,Riverina,1.0817831034119192,2153,0,0.013919253177915383,9
509031249,Narrogin,WA,Western Australia - Wheat Belt,1.0805092111666639,2154,0,0.027233930406093454,6
701041037,Driver,NT,Darwin,1.0799847698059366,2155,0,0.005821367205045919,8
801041035,Bonner,ACT,Australian Capital Territory,1.0786736885473813,2156,0,0.002833333333333333,13
103021065,Forbes,NSW,Central West,1.0752799335198153,2157,0,0.06185799498154558,6
103021063,Cowra,NSW,Central West,1.0717203285261274,2158,0,0.04025492033509033,8
113021260,Tumbarumba,NSW,Riverina,1.0674540202688687,2159,0,0.013926977462821158,9
103031070,Lithgow,NSW,Central West,1.0672700127727204,2160,0,0.05187896904477144,9
101041022,Deua - Wadbilliga,NSW,Capital Region,1.0636182828554954,2161,0,0.0023094010767585036,10
509011229,Gnowangerup,WA,Western Australia - Wheat Belt,1.0626517285271784,2162,0,0.040522384136489197,7
318011461,Burdekin,QLD,Townsville,1.061259856116106,2163,0,0.015531999466239572,6
407031159,Barmera,SA,South Australia - South East,1.060888405392443,2164,0,0.01900740360288157,7
108041165,Port Macquarie Surrounds,NSW,Mid North Coast,1.0561965305324483,2165,0,0.04965220722923315,8
701021011,Anula,NT,Darwin,1.0545502728877751,2166,0,0.001111111111111111,8
701021010,Alawa,NT,Darwin,1.0538367812510665,2167,0,0.003333333333333333,9
601031021,West Moonah,TAS,Hobart,1.051237744394643,2168,0,0.012075409200912877,16
102011043,Wyoming,NSW,Central Coast,1.0499320484713575,2169,0,0.009202885978590326,9
107011547,Windang - Primbee,NSW,Illawarra,1.0483441372435731,2170,0,0.02310557534156308,7
403041071,Aberfoyle Park,SA,Adelaide - South,1.0457825039253084,2171,0,0.06122919432899575,9
315031410,Far Central West,QLD,Queensland - Outback,1.0408965154256191,2172,0,0.02736936000275996,9
406021143,Roxby Downs,SA,South Australia - Outback,1.0401973724252074,2173,0,0.0011547005383792518,13
407031167,Renmark,SA,South Australia - South East,1.0358149813555098,2174,0,0.03774557990336499,10
212041565,Keysborough - North,VIC,Melbourne - South East,1.0350165675862182,2175,0,0.09960642130352587,7
801011006,Dunlop,ACT,Australian Capital Territory,1.0333364687367848,2176,0,0.0011547005383792518,15
113031264,Gundagai,NSW,Riverina,1.0311423300859857,2177,0,0.029795872247071475,10
509011231,Kojonup,WA,Western Australia - Wheat Belt,1.027736298956826,2178,0,0.01410322132143572,9
211051284,Upwey - Tecoma,VIC,Melbourne - Outer East,1.0261902415012334,2179,0,0.016874785217660712,6
801071078,Gordon (ACT),ACT,Australian Capital Territory,1.0219410019217345,2180,0,0.003235213548685034,11
602011045,Ravenswood,TAS,Launceston and North East,1.0218234677471658,2181,0,0.01707305607274282,11
216031418,Shepparton Surrounds - East,VIC,Shepparton,1.0176967547036588,2182,0,0.015450528455561564,9
701021016,Coconut Grove,NT,Darwin,1.017299186475637,2183,0,0.0011547005383792518,15
601021009,Mornington - Warrane,TAS,Hobart,1.0143064405939457,2184,0,0.02205750561976848,16
509021237,Cunderdin,WA,Western Australia - Wheat Belt,1.005746938395872,2185,0,0.05050108910840014,10
202011018,Bendigo,VIC,Bendigo,1.0051428142333643,2186,0,0.23109609940145334,6
509021238,Dowerin,WA,Western Australia - Wheat Belt,0.9990697330343297,2187,0,0.012094625476928082,8
128021609,Woronora Heights,NSW,Sydney - Sutherland,0.996450746909539,2188,0,0.0024106836025229593,6
602011043,Norwood (Tas.),TAS,Launceston and North East,0.9956800472839137,2189,0,0.004976067743425169,16
216011410,Rushworth,VIC,Shepparton,0.9952818335588839,2190,0,0.016183966699530383,7
109011174,Albury - South,NSW,Murray,0.9950446365765631,2191,0,0.13565327442354225,5
602011036,Invermay,TAS,Launceston and North East,0.9908010490451559,2192,0,0.019783108796864513,11
801041034,Amaroo,ACT,Australian Capital Territory,0.9881230137949101,2193,0,0.0,16
801071071,Banks,ACT,Australian Capital Territory,0.9843116215875322,2194,0,0.0024106836025229593,12
116031314,Glendenning - Dean Park,NSW,Sydney - Blacktown,0.9815780039953647,2195,0,0.02606042046691119,13
103031073,Mudgee Surrounds - East,NSW,Central West,0.9814464800488047,2196,0,0.008831280445844192,6
215031401,Gannawarra,VIC,North West,0.9756102007039532,2197,0,0.02162966269024824,8
702041063,East Arnhem,NT,Northern Territory - Outback,0.9658292092853056,2198,0,0.008701363948709491,11
403031065,Belair,SA,Adelaide - South,0.958713091787097,2199,0,0.013068510533223393,9
407031160,Berri,SA,South Australia - South East,0.9581631921112718,2200,0,0.014873343204801237,12
407031163,Loxton Surrounds,SA,South Australia - South East,0.95602360467916,2201,0,0.017183278145090252,7
110021193,Inverell Surrounds - West,NSW,New England and North West,0.9548317930640647,2202,0,0.045017703771603086,9
801071084,Monash,ACT,Australian Capital Territory,0.9546076973342131,2203,0,0.035735576031108864,9
801041038,Forde,ACT,Australian Capital Territory,0.9469392969618561,2204,0,0.0023094010767585036,14
217011420,Glenelg (Vic.),VIC,Warrnambool and South West,0.9452434301022249,2205,0,0.02845770745026615,8
801111141,Namadgi,ACT,Australian Capital Territory,0.940821085055503,2206,0,0.0011547005383792518,12
307011171,Balonne,QLD,Darling Downs - Maranoa,0.9399989581724458,2207,0,0.00873504233964073,8
211051274,Belgrave - Selby,VIC,Melbourne - Outer East,0.9375257895562993,2208,0,0.009242734410091836,8
128011605,Lilli Pilli - Port Hacking - Dolans Bay,NSW,Sydney - Sutherland,0.9364723746609703,2209,0,0.026210716548968747,14
701021023,Millner,NT,Darwin,0.9344181164649243,2210,0,0.014497219498455434,11
109031180,Corowa,NSW,Murray,0.9337962611510733,2211,0,0.01228125,9
701021030,Wulagi,NT,Darwin,0.926186827177949,2212,0,0.0,12
604031095,Smithton,TAS,West and North West,0.9241391908150582,2213,0,0.047996844006014054,12
217031471,Camperdown,VIC,Warrnambool and South West,0.9234177727138623,2214,0,0.02939776953535884,8
315031409,Charleville,QLD,Queensland - Outback,0.9181292437754138,2215,0,0.005620741137632887,7
101031013,Bombala,NSW,Capital Region,0.9157007450463825,2216,0,0.045223146045648664,8
509031247,Kulin,WA,Western Australia - Wheat Belt,0.9140766480592806,2217,0,0.02560555127546399,4
801081097,Waramanga,ACT,Australian Capital Territory,0.911499232455921,2218,0,0.009642734410091837,11
315011401,Torres,QLD,Queensland - Outback,0.9067605005309786,2219,0,0.017926762800924343,9
801071090,Wanniassa,ACT,Australian Capital Territory,0.9023068127306884,2220,0,0.051023880491595695,6
801041037,Crace,ACT,Australian Capital Territory,0.893249716852728,2221,0,0.0,11
128021608,Loftus - Yarrawarrah,NSW,Sydney - Sutherland,0.8906768007811493,2222,0,0.022203784647292706,5
103011612,Bathurst - South,NSW,Central West,0.8847864007289142,2223,0,0.10161079762311867,7
210051248,Melbourne Airport,VIC,Melbourne - North West,0.8840971118113723,2224,0,0.0011547005383792518,10
115011554,Castle Hill - East,NSW,Sydney - Baulkham Hills and Hawkesbury,0.8759723559792798,2225,0,0.003922613870187258,10
801011024,Scullin,ACT,Australian Capital Territory,0.8757777560938962,2226,0,0.011936194429749067,14
602011038,Launceston,TAS,Launceston and North East,0.8669674645743306,2227,0,0.014522866120253533,12
801041045,Mitchell,ACT,Australian Capital Territory,0.8656306175428219,2228,0,0.0,8
511041285,Geraldton,WA,Western Australia - Outback (South),0.8647084938391103,2229,0,0.03150556032874521,6
318021481,Kirwan - East,QLD,Townsville,0.8608717138916386,2230,0,0.01935267049677616,7
102011033,Kariong,NSW,Central Coast,0.8573366691699998,2231,0,0.01888922722140629,6
318021472,Cranbrook,QLD,Townsville,0.8550042182534423,2232,0,0.0,3
204031071,Myrtleford,VIC,Hume,0.8533868746860896,2233,0,0.02393712523280875,9
801011018,Lawson,ACT,Australian Capital Territory,0.8521918952063552,2234,0,0.0,9
110021192,Inverell Surrounds - East,NSW,New England and North West,0.850536026988203,2235,0,0.03331718568721138,7
102011030,Calga - Kulnura,NSW,Central Coast,0.848677612534207,2236,0,0.011136543198746322,7
405021118,Goyder,SA,Barossa - Yorke - Mid North,0.8399232125597286,2237,0,0.011535294730177637,8
127011592,Badgerys Creek,NSW,Sydney - South West,0.8363636363636364,2238,0,0.0,7
404021103,Torrens Island,SA,Adelaide - West,0.8363636363636364,2239,0,0.0,7
801011007,Evatt,ACT,Australian Capital Territory,0.8325470159243414,2240,0,0.024385964912280702,8
213011331,Delahey,VIC,Melbourne - West,0.8263477993931879,2241,0,0.002410683602522959,9
701021022,Malak - Marrara,NT,Darwin,0.8250432154276327,2242,0,0.0,8
108051171,Wingham,NSW,Mid North Coast,0.816508772317624,2243,0,0.014412056749566231,9
315031411,Far South West,QLD,Queensland - Outback,0.8130973587036917,2244,0,0.007713498622589532,7
601031016,Derwent Park - Lutana,TAS,Hobart,0.8078822328498567,2245,0,0.007237832874196512,11
511041290,Meekatharra,WA,Western Australia - Outback (South),0.8073318613493461,2246,0,0.007835691138815415,10
209031210,Hurstbridge,VIC,Melbourne - North East,0.8052345998271209,2247,0,0.013333333333333332,7
215021398,Mildura Surrounds,VIC,North West,0.8025967677692155,2248,0,0.012792660294025975,4
801041048,Palmerston,ACT,Australian Capital Territory,0.8005199095550553,2249,0,0.0011547005383792518,8
110011189,Walcha,NSW,New England and North West,0.79927378382768,2250,0,0.008603926384795636,5
125031486,Smithfield Industrial,NSW,Sydney - Parramatta,0.7963203828071169,2251,0,0.0,7
109021179,Wentworth-Balranald Region,NSW,Murray,0.7885300657900629,2252,0,0.01902412795831547,4
216011409,Rochester,VIC,Shepparton,0.7856081418665708,2253,0,0.023572121111929346,15
104021087,Dorrigo,NSW,Coffs Harbour - Grafton,0.7825377132925556,2254,0,0.011210884353741495,7
701041039,Gray,NT,Darwin,0.7819317313707049,2255,0,0.0,11
208031184,Braeside,VIC,Melbourne - Inner South,0.781494188064044,2256,0,0.0,10
801011022,Melba,ACT,Australian Capital Territory,0.7772346211195552,2257,0,0.008687821272253543,7
212021454,Endeavour Hills - South,VIC,Melbourne - South East,0.7765264757558831,2258,0,0.012367111331124472,3
315011397,Croydon - Etheridge,QLD,Queensland - Outback,0.7748665411865915,2259,0,0.01,7
310041298,Carole Park,QLD,Ipswich,0.774721526633731,2260,0,0.0,7
702011050,Petermann - Simpson,NT,Northern Territory - Outback,0.772190382802646,2261,0,0.00404145188432738,7
801011005,Cook,ACT,Australian Capital Territory,0.752263071002096,2262,0,0.0057016242372146765,9
604011075,Acton - Upper Burnie,TAS,West and North West,0.7496021139938346,2263,0,0.0099799337741083,9
215031403,Robinvale,VIC,North West,0.7495015029822097,2264,0,0.027925018090809647,8
109031183,Deniliquin Surrounds,NSW,Murray,0.7488667209822398,2265,0,0.03350145724696332,4
308031221,Shoalwater Bay,QLD,Central Queensland,0.7430614407667955,2266,0,0.0,10
602011051,West Launceston,TAS,Launceston and North East,0.7376106356065282,2267,0,0.012940854194740135,9
406021140,Quorn - Lake Gilles,SA,South Australia - Outback,0.7351238267130655,2268,0,0.009120000000000001,8
407021155,Naracoorte Surrounds,SA,South Australia - South East,0.7297184403840606,2269,0,0.008518518518518519,8
509021242,Mukinbudin,WA,Western Australia - Wheat Belt,0.7228724463713971,2270,0,0.0205582259227151,3
701021028,Wagaman,NT,Darwin,0.7184380401562005,2271,0,0.0,11
128021534,Illawong - Alfords Point,NSW,Sydney - Sutherland,0.7177732151854881,2272,0,0.006469895249532866,5
701011009,Woolner - Bayview - Winnellie,NT,Darwin,0.7096107570891262,2273,0,0.008793030277982335,15
128021537,Royal National Park,NSW,Sydney - Sutherland,0.709090909090909,2274,0,0.0,10
701021017,East Arm,NT,Darwin,0.709090909090909,2275,0,0.0,10
117011634,Eastlakes,NSW,Sydney - City and Inner South,0.7082364374597816,2276,0,0.09145458077341719,9
105011094,Coonamble,NSW,Far West and Orana,0.7022241727087025,2277,0,0.043020544294978175,3
215031405,Swan Hill Surrounds,VIC,North West,0.6946658837485925,2278,0,0.019578788045048857,5
701021027,Tiwi,NT,Darwin,0.6929283396563424,2279,0,0.0013333333333333333,9
801031031,Hume,ACT,Australian Capital Territory,0.6889442999231554,2280,0,0.0,8
110031197,Narrabri,NSW,New England and North West,0.6846545901035092,2281,0,0.03327350414083509,6
701041040,Moulden,NT,Darwin,0.6786823181861789,2282,0,0.0011547005383792518,10
505021091,Osborne Park Industrial,WA,Perth - North West,0.6566399695785838,2283,0,0.0,13
801071081,Isabella Plains,ACT,Australian Capital Territory,0.6531453541263533,2284,0,0.0013333333333333333,6
215011389,Horsham Surrounds,VIC,North West,0.6499357204860413,2285,0,0.007850270003045676,7
701021019,Karama,NT,Darwin,0.6481429300451644,2286,0,0.0,9
507031172,Hope Valley - Postans,WA,Perth - South West,0.6436795707409764,2287,0,0.0,6
801011004,Charnwood,ACT,Australian Capital Territory,0.6368354672654278,2288,0,0.010475679166249387,8
318021477,Heatley,QLD,Townsville,0.6253333509873295,2289,0,0.0023094010767585036,4
402041042,Parafield,SA,Adelaide - North,0.6181818181818182,2290,0,0.0,9
124051469,Erskine Park,NSW,Sydney - Outer West and Blue Mountains,0.6145503068554529,2291,0,0.014788117678850436,4
101021008,Karabar,NSW,Capital Region,0.6080269921053064,2292,0,0.009238783357242325,7
318021485,Mundingburra,QLD,Townsville,0.6076041719365566,2293,0,0.009333333333333332,6
125031487,Yennora Industrial,NSW,Sydney - Parramatta,0.6059861224477119,2294,0,0.0,6
315021405,Mount Isa,QLD,Queensland - Outback,0.6053720101034872,2295,0,0.0342025344142107,8
801071075,Conder,ACT,Australian Capital Territory,0.5999931095546173,2296,0,0.0023094010767585036,10
701021018,Jingili,NT,Darwin,0.5838713318600659,2297,0,0.0011547005383792518,10
506021121,Perth Airport,WA,Perth - South East,0.5785328393044041,2298,0,0.0,5
801061130,Fyshwick,ACT,Australian Capital Territory,0.5673226352866849,2299,0,0.0,7
