sa2_code,sa2_name,state,sa4_name,v9_score,v9_rank,high_pressure_v9,saturation_index,v10_score,v10_rank,top_3_drivers,sa4_rank,high_pressure_pct
319011500,Millbank - Avoca,QLD,Wide Bay,2.8524059644485567,1243,0,0.006398093185901687,2.834156005283993,1241,urban_renewal_score: -1.932 | total_dwellings_2024-25: -1.120 | peak_year_approvals: -1.070,25,34.3
209031215,Wattle Glen - Diamond Creek,VIC,Melbourne - North East,2.856048276898131,1240,0,0.008485124347446976,2.831814352126339,1242,urban_renewal_score: -1.982 | total_dwellings_2024-25: -1.861 | lot_approvals_2yr: -1.106,32,31.0
801051125,Duntroon,ACT,Australian Capital Territory,2.8357572324739806,1252,0,0.0019970658910093723,2.8300940384298237,1243,total_dwellings_2024-25: -2.541 | urban_renewal_score: -1.692 | erp_change_pct: +1.616,81,6.0
209011201,Ivanhoe East - Eaglemont,VIC,Melbourne - North East,2.843436846150771,1247,0,0.006084856454695878,2.82613494110395,1244,urban_renewal_score: -2.107 | total_dwellings_2024-25: -1.909 | peak_year_approvals: -1.044,32,31.0
117031638,Camperdown - Darlington,NSW,Sydney - City and Inner South,2.8412393260017823,1248,0,0.005363171341044484,2.826001272675521,1245,total_dwellings_2024-25: -2.014 | urban_renewal_score: -1.759 | lot_approvals_2yr: -1.047,36,22.2
106011110,Dungog,NSW,Hunter Valley exc Newcastle,2.845639824830251,1244,0,0.008003493527905645,2.8228647649094714,1246,urban_renewal_score: -2.092 | total_dwellings_2024-25: -1.902 | peak_year_approvals: -1.049,17,40.0
217041478,Moyne - West,VIC,Warrnambool and South West,2.843623838981149,1246,0,0.007618424929981355,2.821959904234766,1247,urban_renewal_score: -2.076 | total_dwellings_2024-25: -1.892 | erp_change_pct: -1.377,79,7.1
308031218,Rockhampton Surrounds - East,QLD,Central Queensland,2.824627587413543,1257,0,0.003573047862464911,2.8145350578500756,1248,total_dwellings_2024-25: -2.251 | urban_renewal_score: -2.038 | lot_approvals_2yr: -1.170,66,11.8
404011094,Royal Park - Hendon - Albert Park,SA,Adelaide - West,2.835956670470275,1251,0,0.0076885266041644374,2.814152342161107,1249,urban_renewal_score: -2.146 | erp_change_pct: -1.157 | total_dwellings_2024-25: -1.131,14,60.0
119041377,Kingsgrove (South) - Bardwell Park,NSW,Sydney - Inner South West,2.839769783881143,1249,0,0.009613355598905101,2.812470067129668,1250,urban_renewal_score: -2.020 | erp_change_pct: -1.379 | peak_year_approvals: -1.051,28,29.3
205021082,Bruthen - Omeo,VIC,Latrobe - Gippsland,2.831284931266954,1254,0,0.007185643171655454,2.8109403280335843,1251,urban_renewal_score: -2.192 | total_dwellings_2024-25: -1.995 | erp_change_pct: -1.199,53,16.7
401021004,Aldgate - Stirling,SA,Adelaide - Central and Hills,2.8272504075510283,1255,0,0.005922570234292693,2.810505818442375,1252,urban_renewal_score: -2.040 | total_dwellings_2024-25: -1.640 | peak_year_approvals: -1.065,13,39.1
210051250,Tullamarine,VIC,Melbourne - North West,2.843767461688252,1245,0,0.012033169547066274,2.8095479256693268,1253,urban_renewal_score: -1.920 | lot_approvals_2yr: -0.988 | total_dwellings_2024-25: -0.950,26,26.3
319021505,Kingaroy,QLD,Wide Bay,2.8223696946633203,1260,0,0.004716954241502978,2.8090567059609888,1254,urban_renewal_score: -2.069 | total_dwellings_2024-25: -1.949 | erp_change_pct: -1.167,25,34.3
214011376,Skye - Sandhurst,VIC,Mornington Peninsula,2.8225799446033792,1259,0,0.004975115245451011,2.8085372840894784,1255,total_dwellings_2024-25: -1.828 | urban_renewal_score: -1.602 | erp_change_pct: -1.494,45,29.4
601031020,New Norfolk,TAS,Hobart,2.823972649079674,1258,0,0.0058149926776832495,2.807551268803298,1256,urban_renewal_score: -2.081 | total_dwellings_2024-25: -2.037 | erp_change_pct: -1.084,72,5.9
302011022,Bald Hills,QLD,Brisbane - North,2.8121688559511773,1264,0,0.002230273262695227,2.805896950941565,1257,total_dwellings_2024-25: -2.274 | urban_renewal_score: -1.984 | lot_approvals_2yr: -1.158,41,20.0
106021116,Maitland - North,NSW,Hunter Valley exc Newcastle,2.815500816642499,1262,0,0.003458588881436956,2.805763156822383,1258,total_dwellings_2024-25: -2.208 | urban_renewal_score: -2.054 | lot_approvals_2yr: -1.148,17,40.0
217031472,Colac,VIC,Warrnambool and South West,2.837728234856624,1250,0,0.011774011391970065,2.804316790292107,1259,erp_change_pct: -1.888 | urban_renewal_score: -1.662 | total_dwellings_2024-25: -1.024,79,7.1
212041564,Dandenong - South,VIC,Melbourne - South East,2.818772627902073,1261,0,0.005204819440981538,2.804101425328662,1260,total_dwellings_2024-25: -2.019 | urban_renewal_score: -1.846 | lot_approvals_2yr: -1.054,19,44.6
214011374,Langwarrin,VIC,Mornington Peninsula,2.8251490961100347,1256,0,0.00755799177826639,2.8037966424692584,1261,urban_renewal_score: -2.065 | total_dwellings_2024-25: -1.800 | erp_change_pct: -1.433,45,29.4
505011075,Hillarys,WA,Perth - North West,2.8126540170940864,1263,0,0.004127249226735296,2.801045492976961,1262,urban_renewal_score: -1.926 | total_dwellings_2024-25: -1.877 | lot_approvals_2yr: -1.051,22,30.4
318021483,Magnetic Island,QLD,Townsville,2.804653825194325,1270,0,0.005342053655429817,2.78967121397523,1263,total_dwellings_2024-25: -2.232 | urban_renewal_score: -2.055 | lot_approvals_2yr: -1.159,68,12.1
121021577,Hornsby - East,NSW,Sydney - North Sydney and Hornsby,2.7937517325353034,1275,0,0.002186019060460842,2.7876445379977857,1264,total_dwellings_2024-25: -2.171 | urban_renewal_score: -1.925 | peak_year_approvals: -1.128,27,38.5
505011070,Craigie - Beldon,WA,Perth - North West,2.8075589679591983,1266,0,0.007740663030345605,2.7858266000504015,1265,total_dwellings_2024-25: -1.985 | urban_renewal_score: -1.916 | lot_approvals_2yr: -1.124,22,30.4
207021156,Bulleen,VIC,Melbourne - Inner East,2.8331267870251997,1253,0,0.01682584457094788,2.7854570360569246,1266,total_dwellings_2024-25: -1.773 | urban_renewal_score: -1.721 | erp_change_pct: -1.544,15,44.0
507051190,Safety Bay - Shoalwater,WA,Perth - South West,2.7987078481612726,1274,0,0.005153632031235695,2.784284337748918,1267,urban_renewal_score: -1.946 | total_dwellings_2024-25: -1.926 | net_internal_migration: +1.478,31,33.3
114011283,Ulladulla Surrounds,NSW,Southern Highlands and Shoalhaven,2.8011412618713654,1272,0,0.00604643894870319,2.7842043322447667,1268,total_dwellings_2024-25: -2.267 | urban_renewal_score: -2.109 | lot_approvals_2yr: -1.145,49,11.1
201011483,Canadian - Mount Clear,VIC,Ballarat,2.807463100405872,1267,0,0.008357614095364816,2.783999407225703,1269,urban_renewal_score: -2.059 | total_dwellings_2024-25: -1.831 | erp_change_pct: -1.531,55,11.1
312021347,Mackay Harbour,QLD,Mackay - Isaac - Whitsunday,2.7917555093803523,1277,0,0.0032791813652447745,2.782600836737673,1270,total_dwellings_2024-25: -2.375 | urban_renewal_score: -2.021 | lot_approvals_2yr: -1.184,64,12.0
306021155,White Rock,QLD,Cairns,2.790335780663036,1281,0,0.003511911992843335,2.7805363669708654,1271,total_dwellings_2024-25: -2.311 | urban_renewal_score: -1.926 | lot_approvals_2yr: -1.147,62,6.1
303021054,Fairfield - Dutton Park,QLD,Brisbane - South,2.7816999013261188,1288,0,0.0009473138984991795,2.7790647583481385,1272,total_dwellings_2024-25: -2.270 | urban_renewal_score: -2.047 | lot_approvals_2yr: -1.178,23,29.4
122021422,Newport - Bilgola,NSW,Sydney - Northern Beaches,2.8009362450254205,1273,0,0.008260440425701805,2.777799278037199,1273,urban_renewal_score: -2.073 | erp_change_pct: -1.233 | peak_year_approvals: -1.072,57,5.3
102021047,Chittaway Bay - Tumbi Umbi,NSW,Central Coast,2.806493934168362,1268,0,0.011217866555957062,2.7750110597247586,1274,urban_renewal_score: -1.981 | erp_change_pct: -1.741 | total_dwellings_2024-25: -0.987,60,20.0
407021150,Grant,SA,South Australia - South East,2.791639717920964,1279,0,0.0059904224831662765,2.7749166165898305,1275,urban_renewal_score: -2.020 | total_dwellings_2024-25: -1.987 | lot_approvals_2yr: -1.098,63,17.9
307031184,Clifton - Greenmount,QLD,Darling Downs - Maranoa,2.7821404433556545,1287,0,0.0028716952020449763,2.7741509839930547,1276,total_dwellings_2024-25: -2.325 | urban_renewal_score: -1.959 | lot_approvals_2yr: -1.209,75,0.0
203031049,Lorne - Anglesea,VIC,Geelong,2.801208794187228,1271,0,0.009973739040955503,2.7732702686747746,1277,urban_renewal_score: -2.275 | total_dwellings_2024-25: -2.108 | erp_change_pct: -1.338,7,43.5
119021662,Earlwood,NSW,Sydney - Inner South West,2.8063099034751184,1269,0,0.012499227530145708,2.7712331974714814,1278,erp_change_pct: -2.068 | urban_renewal_score: -1.662 | years_of_growth: -0.882,28,29.3
205041494,Traralgon - West,VIC,Latrobe - Gippsland,2.791719498186889,1278,0,0.007589898777684223,2.7705306297799632,1279,urban_renewal_score: -1.999 | total_dwellings_2024-25: -1.969 | erp_change_pct: -1.298,53,16.7
405011113,Mallala,SA,Barossa - Yorke - Mid North,2.776606649647825,1292,0,0.0031383851269394672,2.7678925886352093,1280,total_dwellings_2024-25: -2.137 | urban_renewal_score: -2.022 | lot_approvals_2yr: -1.144,67,5.3
701031031,Howard Springs,NT,Darwin,2.7718630339277013,1294,0,0.001628579093590844,2.7673488357403495,1281,total_dwellings_2024-25: -2.285 | urban_renewal_score: -1.593 | erp_change_pct: +1.357,85,2.3
509021245,York - Beverley,WA,Western Australia - Wheat Belt,2.780170899068598,1290,0,0.004727055552072674,2.767028876784445,1282,urban_renewal_score: -1.918 | total_dwellings_2024-25: -1.816 | peak_year_approvals: -1.058,73,11.5
311031319,Regents Park - Heritage Park,QLD,Logan - Beaudesert,2.77686089485429,1291,0,0.0036144795673296246,2.7668239878885226,1283,total_dwellings_2024-25: -1.984 | urban_renewal_score: -1.884 | lot_approvals_2yr: -1.113,10,37.1
202021030,Kyneton,VIC,Bendigo,2.790937445156731,1280,0,0.009713830359145305,2.763826752271492,1284,urban_renewal_score: -2.067 | total_dwellings_2024-25: -1.899 | erp_change_pct: -1.484,42,31.2
307031186,Southern Downs - West,QLD,Darling Downs - Maranoa,2.7705217454098108,1295,0,0.003617277421723476,2.760499999653746,1285,total_dwellings_2024-25: -2.291 | urban_renewal_score: -2.015 | lot_approvals_2yr: -1.131,75,0.0
212031557,Cranbourne East - North,VIC,Melbourne - South East,2.811257083229989,1265,0,0.018140610018943956,2.76025916482012,1286,total_dwellings_2024-25: -2.159 | urban_renewal_score: -2.032 | lot_approvals_2yr: -1.090,19,44.6
309041241,Guanaba - Springbrook,QLD,Gold Coast,2.770426096232882,1296,0,0.003934623965765654,2.7595255113192616,1287,total_dwellings_2024-25: -2.167 | urban_renewal_score: -2.102 | lot_approvals_2yr: -1.185,9,40.7
217041480,Warrnambool - South,VIC,Warrnambool and South West,2.783833949725284,1284,0,0.008891352846638445,2.7590818998118256,1288,urban_renewal_score: -2.074 | total_dwellings_2024-25: -1.728 | erp_change_pct: -1.420,79,7.1
213051590,Wyndham Vale - South,VIC,Melbourne - West,2.7664792456181413,1301,0,0.003231240544115172,2.757540085715247,1289,total_dwellings_2024-25: -2.160 | urban_renewal_score: -1.953 | lot_approvals_2yr: -1.059,8,37.7
113031267,Wagga Wagga - East,NSW,Riverina,2.783441465129347,1285,0,0.009372002886990406,2.757355043682386,1290,urban_renewal_score: -1.926 | erp_change_pct: -1.761 | peak_year_approvals: -1.028,76,12.5
119041669,Bexley - North,NSW,Sydney - Inner South West,2.788525877852388,1283,0,0.01124579316483013,2.757166692595284,1291,urban_renewal_score: -1.926 | erp_change_pct: -1.667 | lot_approvals_2yr: -0.969,28,29.3
314021579,North Lakes,QLD,Moreton Bay - South,2.7889056465777915,1282,0,0.011643748707612034,2.7564323300597997,1292,total_dwellings_2024-25: -2.252 | erp_change_pct: -1.684 | lot_approvals_2yr: -1.260,16,46.7
208021180,Hughesdale,VIC,Melbourne - Inner South,2.762878085615716,1307,0,0.0026220930801851994,2.7556335621060275,1293,total_dwellings_2024-25: -1.948 | urban_renewal_score: -1.886 | lot_approvals_2yr: -1.075,6,55.2
801051055,Downer,ACT,Australian Capital Territory,2.7932769229950014,1276,0,0.013496152774461905,2.755578430900882,1294,total_dwellings_2024-25: -2.727 | lot_approvals_2yr: -1.502 | total_value_m_2024-25: -1.302,81,6.0
511031280,Kalgoorlie - North,WA,Western Australia - Outback (South),2.7679161761701545,1298,0,0.004618305180037763,2.7551330945558377,1295,urban_renewal_score: -1.699 | erp_change_pct: -1.193 | total_dwellings_2024-25: -1.109,77,5.3
403041078,Hackham - Onkaparinga Hills,SA,Adelaide - South,2.7681969125972,1297,0,0.004923505985895029,2.7545676785278914,1296,urban_renewal_score: -1.892 | total_dwellings_2024-25: -1.804 | peak_year_approvals: -1.035,47,22.9
505011074,Heathridge - Connolly,WA,Perth - North West,2.76351429531301,1305,0,0.004130294878536042,2.7521001663723177,1297,total_dwellings_2024-25: -2.004 | urban_renewal_score: -1.953 | lot_approvals_2yr: -1.126,22,30.4
205031089,Korumburra,VIC,Latrobe - Gippsland,2.767906541549866,1299,0,0.006940721823036748,2.7486952722128044,1298,urban_renewal_score: -2.129 | total_dwellings_2024-25: -1.865 | erp_change_pct: -1.401,53,16.7
114021289,Southern Highlands,NSW,Southern Highlands and Shoalhaven,2.774516758947007,1293,0,0.009451552397668617,2.7482932684216097,1299,urban_renewal_score: -2.115 | total_dwellings_2024-25: -2.007 | peak_year_approvals: -1.121,49,11.1
101041021,Broulee - Tomakin,NSW,Capital Region,2.762184902408185,1308,0,0.005036415502338671,2.7482733915453705,1300,total_dwellings_2024-25: -2.353 | urban_renewal_score: -2.117 | lot_approvals_2yr: -1.188,54,18.5
211021261,Donvale - Park Orchards,VIC,Melbourne - Outer East,2.7671513206157563,1300,0,0.007559651289138383,2.7462326215676223,1301,urban_renewal_score: -2.050 | total_dwellings_2024-25: -1.715 | lot_approvals_2yr: -1.076,48,27.5
319051524,Maryborough (Qld),QLD,Wide Bay,2.760145940808928,1310,0,0.0061767663959266745,2.743097164113886,1302,urban_renewal_score: -1.905 | erp_change_pct: -1.487 | peak_year_approvals: -1.042,25,34.3
214021382,Mount Martha,VIC,Mornington Peninsula,2.782585806403549,1286,0,0.01420384693517028,2.7430623835254155,1303,urban_renewal_score: -2.032 | erp_change_pct: -1.821 | total_dwellings_2024-25: -1.818,45,29.4
601021010,Risdon Vale,TAS,Hobart,2.761751189220736,1309,0,0.007384211974232576,2.7413578330194412,1304,total_dwellings_2024-25: -2.141 | urban_renewal_score: -2.015 | lot_approvals_2yr: -1.152,72,5.9
801101135,Coombs,ACT,Australian Capital Territory,3.446855001665352,936,0,0.2048287224920902,2.7408400950587666,1305,erp_change_pct: +2.666 | total_dwellings_2024-25: -2.564 | total_value_m_2024-25: -1.228,81,6.0
213051467,Werribee - East,VIC,Melbourne - West,2.7814710201627384,1289,0,0.015087207486279721,2.739506389764469,1306,total_dwellings_2024-25: -1.964 | urban_renewal_score: -1.554 | erp_change_pct: -1.375,8,37.7
102021057,Wyong,NSW,Central Coast,2.754865472936109,1312,0,0.005892641232069091,2.738632039061482,1307,urban_renewal_score: -2.017 | total_dwellings_2024-25: -1.816 | erp_change_pct: -1.401,60,20.0
201031015,Golden Plains - North,VIC,Ballarat,2.7526704455850965,1313,0,0.005241704479379774,2.738241760580217,1308,total_dwellings_2024-25: -2.077 | urban_renewal_score: -2.040 | lot_approvals_2yr: -1.124,55,11.1
209011196,Bundoora - East,VIC,Melbourne - North East,2.7492513948677995,1314,0,0.004385933643848157,2.7371933606796524,1309,total_dwellings_2024-25: -1.913 | urban_renewal_score: -1.851 | lot_approvals_2yr: -1.085,32,31.0
216031419,Shepparton Surrounds - West,VIC,Shepparton,2.763857910943086,1304,0,0.00977101944818476,2.736852201543242,1310,urban_renewal_score: -1.879 | erp_change_pct: -1.773 | peak_year_approvals: -1.038,65,20.0
319041519,Point Vernon,QLD,Wide Bay,2.763139060924258,1306,0,0.00997590807050015,2.735574239666469,1311,erp_change_pct: -2.020 | urban_renewal_score: -1.513 | years_of_growth: -0.867,25,34.3
507011260,Jandakot,WA,Perth - South West,2.741963042617137,1317,0,0.00249324945161299,2.735126644764789,1312,total_dwellings_2024-25: -2.079 | lot_approvals_2yr: -1.148 | peak_year_approvals: -1.080,31,33.3
801061067,Narrabundah,ACT,Australian Capital Territory,2.7375085928886698,1318,0,0.0029812417990582253,2.729347417846269,1313,total_dwellings_2024-25: -2.039 | urban_renewal_score: -2.034 | lot_approvals_2yr: -1.136,81,6.0
109011173,Albury - North,NSW,Murray,2.747886238300294,1315,0,0.006989280913078795,2.72868048946363,1314,urban_renewal_score: -2.010 | total_dwellings_2024-25: -1.764 | erp_change_pct: -1.431,69,14.3
122031693,Collaroy - Collaroy Plateau,NSW,Sydney - Northern Beaches,2.757698253970579,1311,0,0.010733257043166546,2.7280991697632215,1315,urban_renewal_score: -2.054 | total_dwellings_2024-25: -1.765 | erp_change_pct: -1.214,57,5.3
111031234,Waratah - North Lambton,NSW,Newcastle and Lake Macquarie,2.765697974173074,1302,0,0.01444172012819981,2.7257565380709377,1316,total_dwellings_2024-25: -2.457 | erp_change_pct: -1.675 | lot_approvals_2yr: -1.328,39,20.0
210051441,Craigieburn - Central,VIC,Melbourne - North West,2.7426087475644607,1316,0,0.007090692043108219,2.7231617535407464,1317,urban_renewal_score: -1.793 | total_dwellings_2024-25: -1.684 | erp_change_pct: -1.018,26,26.3
126021722,Denistone,NSW,Sydney - Ryde,2.764357876818825,1303,0,0.01511319093667878,2.7225796084091503,1318,urban_renewal_score: -1.885 | erp_change_pct: -1.590 | lot_approvals_2yr: -1.041,3,69.2
801061069,Red Hill (ACT),ACT,Australian Capital Territory,2.731240323904249,1321,0,0.0031934996392224413,2.722518108915231,1319,total_dwellings_2024-25: -2.216 | erp_change_pct: +1.926 | urban_renewal_score: -1.707,81,6.0
505021301,Dianella - North,WA,Perth - North West,2.7324814198089857,1319,0,0.004482454123988068,2.720233197200042,1320,urban_renewal_score: -1.952 | total_dwellings_2024-25: -1.745 | peak_year_approvals: -1.053,22,30.4
117031329,Darlinghurst,NSW,Sydney - City and Inner South,2.721799236720481,1326,0,0.0011934881764827103,2.7185508015126953,1321,total_dwellings_2024-25: -1.950 | urban_renewal_score: -1.777 | lot_approvals_2yr: -1.053,36,22.2
302041042,Brighton (Qld),QLD,Brisbane - North,2.7265125157930346,1323,0,0.004471384786052904,2.7143212292109347,1322,urban_renewal_score: -2.081 | total_dwellings_2024-25: -2.001 | lot_approvals_2yr: -1.101,41,20.0
104021089,Sawtell - Boambee,NSW,Coffs Harbour - Grafton,2.731482577157326,1320,0,0.006682677657400127,2.713228959567379,1323,urban_renewal_score: -1.967 | total_dwellings_2024-25: -1.696 | erp_change_pct: -1.493,46,25.0
509011227,Bayonet Head - Lower King,WA,Western Australia - Wheat Belt,2.730752829491386,1322,0,0.007068304428575647,2.7114510371733465,1324,total_dwellings_2024-25: -2.185 | urban_renewal_score: -2.022 | lot_approvals_2yr: -1.092,73,11.5
207011154,Kew East,VIC,Melbourne - Inner East,2.7256908154135666,1324,0,0.006257408912169664,2.7086350534133787,1325,urban_renewal_score: -1.972 | total_dwellings_2024-25: -1.815 | peak_year_approvals: -1.108,15,44.0
120021674,Annandale (NSW),NSW,Sydney - Inner West,2.7238185923434552,1325,0,0.00588300206127969,2.707794361950147,1326,total_dwellings_2024-25: -2.027 | urban_renewal_score: -1.950 | lot_approvals_2yr: -1.098,30,33.3
125011709,Silverwater - Newington,NSW,Sydney - Parramatta,2.715142979706844,1328,0,0.005294709707984963,2.700767085813623,1327,total_dwellings_2024-25: -2.100 | urban_renewal_score: -1.714 | lot_approvals_2yr: -1.161,12,41.2
305041136,Red Hill (Qld),QLD,Brisbane Inner City,2.7029383838231102,1337,0,0.0011304328704588582,2.6998828934272114,1328,total_dwellings_2024-25: -2.231 | urban_renewal_score: -2.000 | lot_approvals_2yr: -1.175,11,39.4
127031601,Warwick Farm,NSW,Sydney - South West,2.7055925532556797,1336,0,0.0029496866512459608,2.697611903017631,1329,total_dwellings_2024-25: -2.250 | erp_change_pct: +2.033 | urban_renewal_score: -1.702,20,35.3
301031016,Manly West,QLD,Brisbane - East,2.698354553225283,1339,0,0.002532179462143404,2.691521835244025,1330,total_dwellings_2024-25: -2.122 | urban_renewal_score: -2.000 | lot_approvals_2yr: -1.130,34,42.9
401021006,Lobethal - Woodside,SA,Adelaide - Central and Hills,2.714898037206277,1329,0,0.00879624517061119,2.6910171284577995,1331,urban_renewal_score: -2.070 | total_dwellings_2024-25: -1.860 | peak_year_approvals: -1.068,13,39.1
506011116,Roleystone,WA,Perth - South East,2.697226253303945,1341,0,0.0025607218272671543,2.6903194071640315,1332,urban_renewal_score: -1.940 | total_dwellings_2024-25: -1.926 | lot_approvals_2yr: -1.060,18,36.6
206071140,Carlton North - Princes Hill,VIC,Melbourne - Inner,2.695984183425313,1344,0,0.0021854761934744786,2.690092174174453,1333,urban_renewal_score: -1.881 | total_dwellings_2024-25: -1.879 | peak_year_approvals: -1.078,4,49.1
205051103,Sale,VIC,Latrobe - Gippsland,2.7123672660209324,1332,0,0.008252700591607426,2.689982911079985,1334,urban_renewal_score: -1.949 | total_dwellings_2024-25: -1.894 | erp_change_pct: -1.435,53,16.7
122031430,Manly Vale - Allambie Heights,NSW,Sydney - Northern Beaches,2.71077783111757,1334,0,0.008055603184473188,2.68894088058882,1335,urban_renewal_score: -1.928 | total_dwellings_2024-25: -1.766 | lot_approvals_2yr: -1.025,57,5.3
114011272,Berry - Kangaroo Valley,NSW,Southern Highlands and Shoalhaven,2.7173140748938267,1327,0,0.011680722778577741,2.6855738824826645,1336,erp_change_pct: -1.858 | urban_renewal_score: -1.800 | total_dwellings_2024-25: -1.121,49,11.1
120031394,Dulwich Hill - Lewisham,NSW,Sydney - Inner West,2.7137302447331018,1330,0,0.010440630627305247,2.6853971896256965,1337,total_dwellings_2024-25: -2.090 | urban_renewal_score: -1.239 | erp_change_pct: -1.238,30,33.3
