erp_2023,erp_change_pct,net_internal_migration,net_overseas_migration,pop_density_2024,total_dwellings_2022-23,total_dwellings_2023-24,total_value_m_2022-23,total_value_m_2023-24,approval_growth_rate,growth_20yr,growth_10yr,growth_5yr,growth_acceleration,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,seifa_adv_disadv_score,seifa_economic_score,seifa_education_score,high_pressure,sa2_name,state,pressure_score
5942.0,3.0,2.0,158.0,4812.9,48.0,52.0,0.023712,0.060357459999999995,0.08163265306122448,0.32353576831640374,0.05350077412695682,0.03393550565591761,0.007185118592439199,17,2.0,1092.0,1125.0,1006.0,1159.0,0,Auchenflower,QLD,0.1
10906.0,1.7,-61.0,235.0,2368.3,96.0,60.0,0.079559212,0.06619947200000001,-0.3711340206185567,0.3138763911910964,0.11337413464432627,0.06897216067816203,0.012285093355998894,21,6.0,1118.0,1162.0,1115.0,1167.0,0,Bardon,QLD,5.0
13060.0,1.6,-145.0,290.0,3703.5,928.0,52.0,0.42622066,0.06607082,-0.9429494079655544,0.5030007926622126,0.17804206976124967,0.0641385392447687,-0.024882495635856136,21,3.0,1099.0,1139.0,1011.0,1165.0,0,Paddington - Milton,QLD,6.3
6518.0,2.5,-53.0,169.0,3951.5,16.0,20.0,0.011015544,0.035403880000000006,0.23529411764705882,0.36473232529628113,0.12460010102710894,0.08232053151839248,0.02002048100483801,17,4.0,1090.0,1127.0,1015.0,1145.0,0,Red Hill (Qld),QLD,0.5
13447.0,1.6,-292.0,449.0,3519.3,3817.4400000000023,224.0,1.5111555952400206,0.13361420000000002,-0.9449743213499633,0.5550751024123806,0.1987719298245614,0.08194125564088355,-0.017444709271397157,20,20.0,1078.0,1110.0,959.0,1163.0,0,Toowong,QLD,23.6
5694.0,0.3,-72.0,58.0,1115.8,16.0,80.0,0.006795956,0.050143308000000004,3.764705882352941,0.36194563662374823,0.02937466210127951,0.016550987720234916,0.0018636566695951623,16,8.0,1060.0,1041.0,1063.0,1031.0,0,Brinsmead,QLD,1.0
12415.0,1.4,-23.0,189.0,334.4,116.0,532.0,0.086224016,0.25062542,3.5555555555555554,0.9306748466257668,0.14812112367748997,0.07241438064406203,-0.0016461811946829608,22,87.0,1036.0,1012.0,1028.0,1004.0,0,Clifton Beach - Kewarra Beach,QLD,97.6
3821.0,0.8,-43.0,57.0,254.8,48.0,28.0,0.021510271999999997,0.01364614,-0.40816326530612246,0.14468211527035058,0.0222870788007429,0.017159450897571277,0.006015911497199827,15,16.0,1051.0,1039.0,1006.0,1066.0,0,Freshwater - Stratford,QLD,0.2
14562.0,1.3,58.0,130.0,248.5,464.0,420.0,0.15347373200000003,0.150038448,-0.09462365591397849,1.1664953751284686,0.16152392947103275,0.06881066203100102,-0.01195130270451536,22,65.0,1057.0,1034.0,1066.0,1027.0,0,Redlynch,QLD,29.7
18720.0,3.8,296.0,264.0,880.9,1060.0,584.0,0.388140108,0.248400956,-0.44863336475023563,1.5576771135106664,0.48199298031435983,0.20714729645742697,-0.03384919369975295,22,19.0,1033.0,1013.0,1024.0,1013.0,0,Trinity Beach - Smithfield,QLD,41.7
6313.0,0.1,-73.0,70.0,300.7,84.0,16.0,0.030667188,0.0119078,-0.8,0.05971150620597115,0.007013069811922219,0.009910485933503837,0.006403951027542727,18,23.0,961.0,944.0,934.0,982.0,0,Yorkeys Knob - Machans Beach,QLD,0.3
8978.0,1.8,20.0,50.0,1332.8,300.0,280.0,0.104655156,0.11035977999999999,-0.0664451827242525,0.9333897229858321,0.12584657061938184,0.08560911897411541,0.02268583366442449,20,6.0,978.0,945.0,998.0,926.0,0,Bentley Park,QLD,7.5
13282.0,1.7,-455.0,651.0,2175.6,204.0,8.0,0.07392459600000001,0.0024,-0.9560975609756097,0.9608127721335269,0.1906230721776681,0.04761166253101737,-0.047699873557816685,21,41.0,951.0,969.0,863.0,1015.0,0,Cairns City,QLD,12.4
8680.0,1.2,9.0,63.0,1117.6,40.0,256.0,0.018719652000000003,0.076027764,5.2682926829268295,0.10042574505384423,0.02964264792032806,0.0510704461188853,0.036249122158721274,12,7.0,996.0,974.0,982.0,970.0,0,Earlville - Bayview Heights,QLD,0.5
12013.0,1.9,83.0,74.0,612.0,228.0,264.0,0.082729052,0.103736356,0.1572052401746725,0.8822082115946486,0.12376055820785897,0.06890227927691904,0.007022000172989554,22,28.0,967.0,932.0,979.0,910.0,0,Edmonton,QLD,13.7
10721.0,3.7,280.0,47.0,34.0,600.0,284.0,0.213655912,0.120032616,-0.5257903494176372,0.7470542026708562,0.2759609868043603,0.16966445776796046,0.031683964365780304,22,89.0,1006.0,970.0,1025.0,941.0,1,Gordonvale - Trinity,QLD,98.9
10252.0,0.7,-54.0,102.0,1342.8,52.0,40.0,0.038556660000000006,0.040182068,-0.22641509433962265,0.3591465823785065,0.0371859296482412,0.021074502819827843,0.0024815379957072413,17,13.0,965.0,960.0,993.0,960.0,0,Kanimbla - Mooroobool,QLD,0.4
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.4,-2.424852180209458,4,0.0,0.0,0.0,0.0,0.0,0,Lamb Range,QLD,0.1
6328.0,0.1,-91.0,71.0,2838.1,16.0,20.0,0.008722263999999999,0.011200092,0.23529411764705882,0.15816419820808192,0.023263327948303717,0.01344,0.001808336025848142,22,40.0,817.0,841.0,795.0,891.0,0,Manoora,QLD,2.5
5314.0,0.6,-55.0,74.0,1258.9,16.0,20.0,0.005096,0.008892439999999998,0.23529411764705882,0.09168878905452318,-0.024630541871921183,-0.012377609458710512,-6.233852274992006e-05,12,4.0,848.0,861.0,821.0,898.0,0,Manunda,QLD,0.2
8963.0,0.7,-81.0,71.0,1339.1,60.0,32.0,0.032649412,0.025785235999999996,-0.45901639344262296,0.665129151291513,0.05790645879732739,0.039746543778801845,0.010793314380138148,18,9.0,1015.0,984.0,1017.0,975.0,0,Mount Sheridan,QLD,0.3
6713.0,1.8,12.0,143.0,702.4,36.0,12.0,0.011217232,0.005599443999999999,-0.6486486486486487,0.24799123447772095,0.03608247422680412,0.03451407811080836,0.0164728409974063,16,11.0,866.0,882.0,824.0,924.0,0,Westcourt - Bungalow,QLD,1.2
5097.0,1.6,37.0,32.0,543.7,104.0,76.0,0.046794284,0.0312846,-0.26666666666666666,0.43279867256637167,0.058426966292134834,0.055623471882640586,0.02640998873657317,21,29.0,919.0,898.0,932.0,900.0,0,White Rock,QLD,4.5
8580.0,0.3,-98.0,106.0,1242.1,56.0,60.0,0.028005084,0.029547620000000004,0.07017543859649122,0.06432459178624443,0.014503006720905553,0.0036160037326490144,-0.003635499627803762,15,8.0,1018.0,1016.0,989.0,1040.0,0,Whitfield - Edge Hill,QLD,0.3
5208.0,0.9,-31.0,35.0,916.5,12.0,24.0,0.005031956,0.014894132000000001,0.9230769230769231,0.22798411586078018,0.05945183393792825,0.033215408805031446,0.0034894918360673204,14,469.0,872.0,867.0,860.0,892.0,0,Woree,QLD,6.0
4668.0,1.1,42.0,9.0,7.1,44.0,76.0,0.016822212,0.029574775999999997,0.7111111111111111,0.09946424411833217,0.09385863267670916,0.05663756436086859,0.009708248022514014,16,10.0,973.0,938.0,986.0,917.0,0,Babinda,QLD,0.2
9395.0,0.8,2.0,104.0,178.5,68.0,232.0,0.022795888,0.071029248,2.3768115942028984,-0.025925925925925925,-0.010141139571353895,-0.015902712815715623,-0.010832143030038675,10,16.0,871.0,866.0,882.0,872.0,0,Innisfail,QLD,1.0
8170.0,0.9,31.0,45.0,6.4,100.0,64.0,0.04215782,0.024163004000000002,-0.3564356435643564,0.02092620108964834,0.032819741951647254,0.023206751054852322,0.006796880079028695,13,12.0,967.0,925.0,985.0,903.0,0,Johnstone,QLD,0.1
11473.0,2.2,107.0,168.0,3.8,264.0,302.0,0.10543754400000001,0.126862672,0.14339622641509434,0.05736448092360422,0.09489119267768749,0.06340711175616837,0.015961515417324622,17,56.0,943.0,910.0,950.0,887.0,0,Tully,QLD,11.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,Wooroonooran,QLD,0.1
2639.0,0.8,-15.0,1.0,16.7,0.0,4.0,0.0,0.002137084,4.0,0.1890925346446133,-0.012987012987012988,0.014492753623188406,0.0209862601166949,17,0.0,512.0,678.0,569.0,788.0,0,Yarrabah,QLD,0.6
6905.0,1.1,24.0,43.0,3.1,112.0,84.0,0.036567084,0.04051746,-0.24778761061946902,0.17627232895180317,0.09387243378780756,0.0463198920701544,-0.0006163248237493826,20,17.0,950.0,913.0,959.0,910.0,0,Daintree,QLD,0.3
5831.0,2.8,3.0,163.0,31.6,136.0,28.0,0.087967624,0.01461296,-0.7883211678832117,0.39701770736253494,0.13603637741568775,0.07841726618705036,0.010399077479206487,19,6.0,1015.0,983.0,980.0,967.0,0,Port Douglas,QLD,1.0
12153.0,1.6,117.0,103.0,52.5,264.0,312.0,0.08224694399999999,0.09149356399999999,0.1811320754716981,0.39579328282257153,0.14075785582255082,0.07321102512824972,0.0028320972169743053,22,53.0,961.0,927.0,954.0,915.0,0,Atherton,QLD,62.4
5682.0,0.4,9.0,24.0,0.6,32.0,76.0,0.005871428,0.02430854,1.3333333333333333,0.0891731907580676,-0.0066179031696273075,0.012424565140220093,0.015733516725033748,14,4.0,876.0,861.0,916.0,877.0,0,Herberton,QLD,0.2
4989.0,1.0,12.0,31.0,8.5,44.0,52.0,0.01527564,0.014181552,0.17777777777777778,0.36983695652173915,0.10089539200698842,0.07392415850021304,0.02347646249671883,20,3.0,968.0,953.0,970.0,983.0,0,Kuranda,QLD,0.1
9423.0,1.7,155.0,29.0,7.6,244.0,208.0,0.107891488,0.08397782399999999,-0.1469387755102041,0.2263016502494563,0.12763204328902483,0.07237946078979751,0.008563439145285096,22,63.0,996.0,966.0,997.0,964.0,0,Malanda - Yungaburra,QLD,2.5
12373.0,1.9,69.0,128.0,26.2,308.0,324.0,0.108553356,0.11683720400000001,0.05177993527508091,0.4159083249073138,0.14292191892627187,0.06687547617032083,-0.004585483292815107,22,45.0,922.0,906.0,939.0,894.0,0,Mareeba,QLD,13.6
4344.0,0.3,-18.0,8.0,0.1,20.0,8.0,0.008318232,0.00458836,-0.5714285714285714,-0.2040555352575813,-0.07827374656230167,-0.007517084282460136,0.031619788998690695,8,6.0,943.0,929.0,942.0,929.0,0,Balonne,QLD,0.1
9004.0,1.3,30.0,19.0,1.1,72.0,80.0,0.039405576,0.028832496,0.1095890410958904,0.60584712927087,0.1609371021135727,0.04062999315224834,-0.03983855790453801,22,11.0,968.0,940.0,979.0,918.0,0,Chinchilla,QLD,0.2
6295.0,0.2,-52.0,21.0,7.6,36.0,64.0,0.012329056,0.03494958,0.7567567567567568,0.07405515832482125,-0.040310313355643446,-0.012984981226533167,0.007170175451288556,12,1.0,989.0,953.0,988.0,927.0,0,Goondiwindi,QLD,0.0
4149.0,0.7,-10.0,20.0,0.2,58.0,12.0,0.035095886,0.008010756,-0.7796610169491526,-0.03465003465003465,-0.027913468248429867,-0.0038140643623361145,0.010142669761878819,11,5.0,928.0,914.0,958.0,911.0,0,Inglewood - Waggamba,QLD,0.1
4314.0,1.0,0.0,14.0,0.4,40.0,8.0,0.013413635999999998,0.004868732,-0.7804878048780488,0.11230219499744767,0.08031730292513634,0.038360733857517273,-0.0017979176050508944,13,3.0,950.0,933.0,968.0,934.0,0,Miles - Wandoan,QLD,0.0
7074.0,0.7,-44.0,30.0,91.3,20.0,16.0,0.010649051999999999,0.006508636000000001,-0.19047619047619047,0.08333333333333333,-0.01967799642218247,0.032164589973920604,0.04200358818501184,15,3.0,988.0,953.0,953.0,929.0,0,Roma,QLD,0.1
6179.0,1.1,16.0,10.0,0.1,68.0,56.0,0.034776384,0.022565475999999994,-0.17391304347826086,0.07852951328960994,0.0129680661371373,0.05290648694187026,0.04642245387330161,15,3.0,1003.0,980.0,1029.0,961.0,0,Roma Surrounds,QLD,0.0
3970.0,0.8,1.0,17.0,0.3,12.0,32.0,0.003092152,0.005477640000000001,1.5384615384615385,-0.015259660349495446,-0.08128587830080368,0.0022545090180360722,0.042897448168437914,10,7.0,841.0,848.0,915.0,882.0,0,Tara,QLD,0.1
9588.0,1.4,122.0,20.0,3.0,168.0,100.0,0.07083917999999999,0.043918592000000006,-0.40236686390532544,0.2523496845628943,0.14408374500117618,0.07314651368049427,0.0011046411799061767,22,26.0,950.0,924.0,976.0,922.0,0,Crows Nest - Rosalie,QLD,0.2
7831.0,0.1,-45.0,19.0,3.7,92.0,72.0,0.029497288,0.031870464,-0.21505376344086022,0.10288529204785363,0.012795657231485071,0.016738030362008563,0.010340201746266028,18,6.0,942.0,913.0,983.0,893.0,0,Jondaryan,QLD,0.1
3284.0,1.3,12.0,27.0,0.7,48.0,24.0,0.01703028,0.013387668000000002,-0.4897959183673469,-0.024897480960749854,-0.010404280618311534,0.015248551387618176,0.020450691696773944,10,5.0,909.0,889.0,951.0,875.0,0,Millmerran,QLD,0.1
5908.0,0.3,17.0,8.0,5.6,72.0,116.0,0.029709228,0.043301611999999996,0.6027397260273972,0.2012158054711246,0.04458149779735683,0.008677896886166412,-0.013612852012512004,20,41.0,988.0,949.0,999.0,920.0,0,Pittsworth,QLD,0.2
17680.0,0.6,-56.0,80.0,3.1,76.0,80.0,0.041686096,0.045516016000000006,0.05194805194805195,0.18518518518518517,0.016511455179112153,0.019423594797456024,0.011167867207899947,16,17.0,957.0,927.0,976.0,911.0,0,Wambo,QLD,0.6
5274.0,1.7,71.0,10.0,4.2,88.0,56.0,0.037301452,0.024429023999999997,-0.3595505617977528,0.4264823185323052,0.11053612088594494,0.050724637681159424,-0.0045434227618130485,22,14.0,979.0,953.0,1007.0,955.0,0,Clifton - Greenmount,QLD,0.1
4507.0,1.9,83.0,9.0,2.8,104.0,100.0,0.037414616000000005,0.032596028,-0.0380952380952381,0.22110018602179113,0.07965225563909774,0.07034707663638481,0.030520948816835945,19,19.0,979.0,942.0,1008.0,924.0,0,Southern Downs - East,QLD,0.1
5190.0,1.3,69.0,13.0,2.0,96.0,80.0,0.034508736000000005,0.029673087999999997,-0.16494845360824742,0.37447698744769875,0.13643243243243244,0.07881773399014778,0.010601517773931562,22,16.0,954.0,926.0,985.0,933.0,0,Southern Downs - West,QLD,0.2
5403.0,1.0,26.0,53.0,162.1,44.0,84.0,0.020379444,0.027326552000000004,0.8888888888888888,0.07868722815342033,-0.021169716541083603,0.007571560480147738,0.01815641875068954,15,11.0,913.0,890.0,926.0,888.0,0,Stanthorpe,QLD,0.9
6418.0,1.3,49.0,15.0,2.4,92.0,76.0,0.032896908,0.024750604,-0.17204301075268819,0.2675507020280811,0.1343804537521815,0.05348460291734198,-0.013705623958748768,20,6.0,961.0,931.0,996.0,927.0,0,Stanthorpe Surrounds,QLD,0.3
16062.0,0.6,73.0,58.0,101.8,264.0,192.0,0.091215788,0.077349924,-0.27169811320754716,0.20890385334829778,0.04339683564740071,0.03537327779557834,0.013674859971877985,19,86.0,922.0,892.0,946.0,877.0,1,Warwick,QLD,94.3
7484.0,1.4,-29.0,26.0,0.4,8.0,22.0,0.006347,0.01557724,1.5555555555555556,0.010926049300466355,-0.028428736073761045,0.016751541141785044,0.030965909178665568,10,27.0,897.0,891.0,907.0,864.0,0,Central Highlands - East,QLD,0.1
7654.0,0.2,-64.0,14.0,0.2,40.0,20.0,0.01586936,0.012239024000000001,-0.4878048780487805,-0.048405113565843365,-0.12954132606721164,-0.02986207769201569,0.03490858534159013,12,4.0,985.0,956.0,1006.0,927.0,0,Central Highlands - West,QLD,0.0
14912.0,1.8,-2.0,120.0,389.5,40.0,16.0,0.018325780000000003,0.007755312,-0.5853658536585366,0.5128537265842965,0.08651781880635466,0.06794682422451995,0.024687914821342617,20,32.0,1015.0,976.0,1015.0,926.0,0,Emerald,QLD,4.1
7247.0,0.1,-78.0,34.0,724.0,8.0,8.0,0.002784,0.0038622039999999997,0.0,0.02427321478972622,-0.002885011677428218,0.04117056376416583,0.04261306960287994,17,23.0,866.0,850.0,876.0,855.0,0,Berserker,QLD,1.7
1975.0,0.3,3.0,1.0,1.5,8.0,12.0,0.002473436,0.003980016,0.4444444444444444,-0.08371877890841813,0.017985611510791366,0.04044117647058824,0.031448370715192554,12,4.0,955.0,919.0,1009.0,878.0,0,Bouldercombe,QLD,0.1
6116.0,2.1,141.0,15.0,152.8,132.0,168.0,0.068773964,0.085618992,0.2706766917293233,0.838880706921944,0.18149129447388343,0.0861169102296451,-0.0046287370072966155,22,28.0,951.0,917.0,978.0,898.0,1,Emu Park,QLD,3.0
9242.0,0.0,-64.0,37.0,305.4,8.0,20.0,0.00398,0.010150004,1.3333333333333333,0.024836456369885795,-0.018998089577584375,0.013486842105263158,0.022985886894055348,16,5.0,1001.0,972.0,1000.0,954.0,0,Frenchville - Mount Archer,QLD,0.2
5570.0,3.9,176.0,16.0,27.8,52.0,104.0,0.02602312,0.057966544,0.9811320754716981,0.6116369710467706,0.16432019308125503,0.12604551643649095,0.043885419895863434,21,15.0,1067.0,1023.0,1112.0,961.0,0,Glenlee - Rockyview,QLD,0.5
12986.0,1.6,54.0,34.0,85.7,192.0,76.0,0.061417528,0.027509236,-0.6010362694300518,1.7367766023646547,0.17155034629728289,0.0666127728375101,-0.01916240031113134,22,11.0,954.0,916.0,989.0,880.0,0,Gracemere,QLD,1.2
5022.0,0.3,-51.0,37.0,299.8,20.0,4.0,0.0037426000000000004,0.000594,-0.7619047619047619,0.026685679364432675,-0.036881330021020446,0.018387553041018388,0.03682821805152861,15,3.0,902.0,878.0,926.0,863.0,0,Lakes Creek,QLD,0.3
3023.0,1.4,42.0,3.0,6.2,8.0,8.0,0.0025155999999999998,0.00260676,0.0,0.06128808864265928,-0.01888604353393086,0.04322668481960518,0.05266970658657061,16,1.0,796.0,794.0,859.0,792.0,0,Mount Morgan,QLD,0.7
11073.0,1.2,12.0,71.0,310.9,100.0,68.0,0.037828612,0.028954832,-0.31683168316831684,0.604381443298969,0.11815188104979543,0.05053440840052503,-0.008541532124372683,22,35.0,996.0,971.0,1008.0,951.0,0,Norman Gardens,QLD,13.9
5458.0,1.1,32.0,28.0,1111.4,0.0,24.0,0.0,0.008596103999999999,10.0,-0.006125022518465141,0.0019978205593897567,0.05730164814105021,0.05630273786135533,12,1.0,912.0,881.0,912.0,872.0,0,Park Avenue,QLD,0.4
7834.0,2.1,119.0,28.0,281.6,192.0,204.0,0.091456492,0.108262316,0.06217616580310881,0.35015187310158624,0.13715179079022172,0.09994500962331591,0.031369114228205056,21,41.0,966.0,939.0,970.0,916.0,0,Parkhurst - Kawana,QLD,7.1
6024.0,1.4,67.0,30.0,176.8,88.0,8.0,0.023391804,0.005579024,-0.898876404494382,-0.013565891472868217,-0.02021174205967276,0.02534832969615578,0.03545420072599216,12,3.0,951.0,926.0,934.0,933.0,0,Rockhampton - West,QLD,0.1
3379.0,0.1,-19.0,25.0,66.1,368.0,96.0,0.16225290000000003,0.047052376,-0.7371273712737128,-0.06754893851668045,-0.04517221908526256,-0.0002955956251847473,0.022290513917446533,13,18.0,830.0,834.0,848.0,845.0,0,Rockhampton City,QLD,0.5
3640.0,2.0,55.0,2.0,5.5,76.0,80.0,0.033524928,0.043058436,0.05194805194805195,0.36020520337119827,0.08347927612375948,0.056346044393853156,0.014606406331973416,20,8.0,998.0,956.0,1044.0,908.0,0,Rockhampton Surrounds - East,QLD,0.2
4866.0,2.1,70.0,11.0,0.7,62.0,60.0,0.027907948000000005,0.025794064,-0.031746031746031744,0.27883625128733264,0.15646100116414435,0.12121896162528217,0.04298846104321,17,13.0,1015.0,974.0,1054.0,935.0,0,Rockhampton Surrounds - North,QLD,0.1
3151.0,1.6,41.0,4.0,0.7,24.0,28.0,0.008942335999999999,0.012471528000000003,0.16,0.17714075707460492,0.08797554347826086,0.0954172366621067,0.05142946492297627,15,8.0,1022.0,977.0,1066.0,925.0,0,Rockhampton Surrounds - West,QLD,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.5333333333333333,0.09523809523809523,-0.17142857142857143,10,0.0,1118.0,1005.0,935.0,896.0,0,Shoalwater Bay,QLD,0.1
8094.0,0.7,-28.0,97.0,1482.9,20.0,12.0,0.01074802,0.014659572000000001,-0.38095238095238093,-0.053096316951318695,-0.05232558139534884,-0.003789267815670456,0.022373522882003963,8,4.0,1003.0,993.0,974.0,1001.0,0,The Range - Allenstown,QLD,0.2
21687.0,2.0,319.0,84.0,281.6,1004.0,632.0,0.316408088,0.280968276,-0.3701492537313433,0.8047646242963205,0.22370968634176025,0.12289340101522843,0.011038557844348304,22,39.0,1005.0,975.0,1018.0,945.0,1,Yeppoon,QLD,98.7
9101.0,1.2,33.0,21.0,0.3,36.0,52.0,0.013689083999999999,0.017170044000000002,0.43243243243243246,-0.06688963210702341,0.050907430658600615,0.06648905363141434,0.04103533830211403,10,8.0,998.0,961.0,1012.0,926.0,0,Banana,QLD,0.0
5816.0,0.5,-49.0,62.0,309.5,0.0,8.0,0.0,0.00249258,8.0,0.031575233727288765,-0.04146861170299951,-0.017142857142857144,0.0035914487086426104,15,13.0,982.0,942.0,976.0,884.0,0,Biloela,QLD,0.2
7541.0,4.6,302.0,40.0,2.1,324.0,240.0,0.113969788,0.122578824,-0.25846153846153846,0.7929074789724937,0.2986991602173555,0.2346587351283657,0.08530915501968794,22,46.0,918.0,891.0,960.0,880.0,0,Agnes Water - Miriam Vale,QLD,3.9
10489.0,1.3,41.0,63.0,86.4,136.0,94.0,0.05247766,0.03790515999999999,-0.30656934306569344,0.35306850012732366,0.057939273270283725,0.045861627792540105,0.016891991157398242,21,29.0,994.0,962.0,1010.0,928.0,1,Boyne Island - Tannum Sands,QLD,81.4
33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02857142857142857,0.0,0.1724137931034483,0.1251194792093158,12,0.0,1088.0,1012.0,897.0,1124.0,0,Callemondah,QLD,0.1
14995.0,1.2,-36.0,100.0,666.1,124.0,92.0,0.04202290399999999,0.028171716,-0.256,0.8948682731926583,0.12656818350530769,0.06790514390261065,0.004621052149956811,21,29.0,962.0,932.0,983.0,900.0,0,Clinton - New Auckland,QLD,19.0
6516.0,3.0,23.0,123.0,655.7,0.0,4.0,0.0,0.0012842,4.0,0.18635077793493635,0.04192546583850932,0.08769654725239098,0.06673381433313633,16,2.0,872.0,875.0,851.0,891.0,0,Gladstone,QLD,0.5
11999.0,1.3,72.0,20.0,1.9,68.0,116.0,0.026490824,0.04018778,0.6956521739130435,0.748741550409895,0.02339870381281037,0.04855122456019317,0.03685187265378798,17,13.0,987.0,947.0,1039.0,888.0,0,Gladstone Hinterland,QLD,0.3
3576.0,0.1,-29.0,9.0,1331.2,4.0,0.0,0.002532,0.0,-0.8,-0.0242639040348964,-0.09506953223767384,-0.01077943615257048,0.03675532996626644,12,2.0,953.0,919.0,974.0,887.0,0,Kin Kora - Sun Valley,QLD,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,South Trees,QLD,0.1
6638.0,1.9,45.0,29.0,287.8,40.0,56.0,0.022781408,0.02443644,0.3902439024390244,0.700502512562814,0.07548069283330684,0.03517895380850413,-0.0025613926081492905,19,11.0,974.0,942.0,998.0,902.0,0,Telina - Toolooa,QLD,1.2
5042.0,1.8,20.0,53.0,725.6,60.0,0.0,0.022664644000000005,0.0,-0.9734617763189192,0.040535062829347386,-0.009645061728395061,0.07092198581560284,0.07574451667980037,15,0.0,896.0,884.0,880.0,889.0,0,West Gladstone,QLD,0.4
8657.0,3.0,38.0,204.0,1677.7,132.0,176.0,0.17949020799999998,0.251475628,0.3308270676691729,0.14954234884620343,0.10113608298345271,0.09009779951100244,0.039529758019276086,16,35.0,1064.0,1076.0,1065.0,1054.0,0,Broadbeach Waters,QLD,3.7
9607.0,2.4,11.0,219.0,1148.8,232.0,356.0,0.252520088,0.668586628,0.5321888412017167,0.3385055124540629,0.0996309963099631,0.061070349589987055,0.011254851435005507,21,46.0,1040.0,1039.0,985.0,1049.0,1,Burleigh Heads,QLD,95.3
14881.0,1.5,-15.0,180.0,2248.7,156.0,72.0,0.14058852399999996,0.08115447599999999,-0.535031847133758,0.16417565485362096,0.03492911444421615,0.030272039271834732,0.012807482049726659,15,24.0,1048.0,1033.0,1044.0,1011.0,0,Burleigh Waters,QLD,4.0
15316.0,3.6,9.0,481.0,5290.0,2954.0,3739.0800000000017,1.5111555952400206,1.5686477134800014,1.0470389170896786,0.7417654808959157,0.3245386991734157,0.16655636443856167,0.004287014851853815,20,399.0,1037.0,1039.0,953.0,1051.0,1,Mermaid Beach - Broadbeach,QLD,94.5
14026.0,2.4,-23.0,262.0,2026.8,1192.0,108.0,0.7637313400000001,0.12578347999999998,-0.9086336965632859,0.20429386112042938,0.1409502621960909,0.09886746250382614,0.028392331405780694,21,503.130000000001,1039.0,1039.0,1028.0,1033.0,0,Mermaid Waters,QLD,11.4
8044.0,3.3,8.0,196.0,2774.4,1220.0,540.0,0.62756722,0.390012404,-0.556920556920557,0.40653019793605144,0.18247759920352724,0.12351351351351351,0.032274713911749894,22,44.0,1044.0,1041.0,987.0,1043.0,1,Miami,QLD,92.4
6907.0,2.4,17.0,197.0,3720.0,2376.0,176.0,1.5111555952400206,0.183307272,-0.9255363904080774,0.5673460345591493,0.20118845500848898,0.10928190655377862,0.00868767904953413,22,107.0,1000.0,992.0,942.0,1001.0,1,Coolangatta,QLD,77.7
12906.0,2.4,19.0,234.0,1665.6,1232.0,468.0,0.865655516,0.361493372,-0.6196269261962692,0.41429488551251875,0.16355633802816902,0.0698502630513962,-0.011927905962688307,20,41.0,1033.0,1023.0,998.0,1027.0,0,Currumbin - Tugun,QLD,29.7
